city,country,latitude,longitude,month,year,text,message,messagetokens,text_string,text_string_fdist,text_string_lem,is_equal,emotion,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
Beirut,Lebanon,33.89743232,35.48267294,,1914,"  When I came back the Summer of 1914 to Kilis, already there were heavy clouds of war in the air.  I was not sure at all of what I was going to do next.  So I joined the other members of the family looking after the property, collecting ??? and looking after the melon crop.  There was a suggestion that I should remain in Kilis, for a year at least, as a teacher, but I was not happy about that because I always wanted to be a physician.  When I learned that the medical school at the American University of Beirut, which at that time was called the Syrian protestant Collage, had started, I had no heart or interest in the animals or in the crops or in the woodwork.","  when i came back the summer of 1914 to kilis, already there were heavy clouds of war in the air.  i was not sure at all of what i was going to do next.  so i joined the other members of the family looking after the property, collecting ??? and looking after the melon crop.  there was a suggestion that i should remain in kilis, for a year at least, as a teacher, but i was not happy about that because i always wanted to be a physician.  when i learned that the medical school at the american university of beirut, which at that time was called the syrian protestant collage, had started, i had no heart or interest in the animals or in the crops or in the woodwork.","['came', 'back', 'summer', '1914', 'kilis', 'already', 'heavy', 'clouds', 'war', 'air', 'sure', 'going', 'next', 'joined', 'members', 'family', 'looking', 'property', 'collecting', 'looking', 'melon', 'crop', 'suggestion', 'remain', 'kilis', 'year', 'least', 'teacher', 'happy', 'always', 'wanted', 'physician', 'learned', 'medical', 'school', 'american', 'university', 'beirut', 'time', 'called', 'syrian', 'protestant', 'collage', 'started', 'heart', 'interest', 'animals', 'crops', 'woodwork']",came back summer 1914 kilis already heavy clouds sure going next joined members family looking property collecting looking melon crop suggestion remain kilis year least teacher happy always wanted physician learned medical school american university beirut time called syrian protestant collage started heart interest animals crops woodwork,came back summer 1914 kilis already heavy sure going next joined members family looking property collecting looking remain kilis year least teacher happy always wanted physician learned medical school american university beirut time called syrian protestant started heart interest animals,came back summer 1914 kilis already heavy sure going next joined members family looking property collecting looking remain kilis year least teacher happy always wanted physician learned medical school american university beirut time called syrian protestant started heart interest animals,TRUE,trust,0.14285714285714285,0,0,0.23809523809523808,0,0.3333333333333333,0.047619047619047616,0,0,0.047619047619047616,0.19047619047619047
Beirut,Lebanon,33.89743232,35.48267294,December,1928,"       After my father died in my house at 9:00 PM on December 10, 1928, I passed the Jamakirk to my eldest brother who in turn passed it on before his death to our youngest brother, Levon YeniKomshian. ","       after my father died in my house at 9:00 pm on december 10, 1928, i passed the jamakirk to my eldest brother who in turn passed it on before his death to our youngest brother, levon yenikomshian. ","['father', 'died', 'house', '9', '00', 'pm', 'december', '10', '1928', 'passed', 'jamakirk', 'eldest', 'brother', 'turn', 'passed', 'death', 'youngest', 'brother', 'levon', 'yenikomshian']",father died house december 1928 passed jamakirk eldest brother turn passed death youngest brother levon yenikomshian,father died house 1928 passed jamakirk eldest brother turn passed death youngest brother levon yenikomshian,father died house 1928 passed jamakirk eldest brother turn passed death youngest brother levon yenikomshian,TRUE,trust,0.083333333,0.083333333,0,0.25,0.083333333,0.16666666666666666,0.083333333,0.083333333,0.083333333,0,0.083333333
Beirut,Lebanon,33.89743232,35.48267294,,1983,"In 1977 and 1979 during her visits to Beirut my eldest daughter, Shushan, encouraged me to make tape recordings of my reminiscences. These are contained in four original cassettes","in 1977 and 1979 during her visits to beirut my eldest daughter, shushan, encouraged me to make tape recordings of my reminiscences. these are contained in four original cassettes","['1977', '1979', 'visits', 'beirut', 'eldest', 'daughter', 'shushan', 'encouraged', 'make', 'tape', 'recordings', 'reminiscences', 'contained', 'four', 'original', 'cassettes']",1977 1979 visits beirut eldest daughter shushan encouraged make tape recordings reminiscences contained four original cassettes,1977 1979 beirut eldest daughter shushan encouraged make tape reminiscences four original,1977 1979 beirut eldest daughter shushan encouraged make tape reminiscences four original,TRUE,joy,0,0,0,0,0,0.5,0,0,0,0.5,
Beirut,Lebanon,33.89743232,35.48267294,April,1983,"I expect, God willing, to enter my 88th year on April 2, 1983.  At the time of our engagement, Helen and I pledged to each other that we would face the music together and we promised to face whatever life had in store for us through thick and thin.","i expect, god willing, to enter my 88th year on april 2, 1983.  at the time of our engagement, helen and i pledged to each other that we would face the music together and we promised to face whatever life had in store for us through thick and thin.","['expect', 'god', 'willing', 'enter', '88th', 'year', 'april', '2', '1983', 'time', 'engagement', 'helen', 'pledged', 'would', 'face', 'music', 'together', 'promised', 'face', 'whatever', 'life', 'store', 'us', 'thick', 'thin']",expect willing enter 88th year april 1983 time engagement helen pledged would face music together promised face whatever life store thick thin,expect willing enter 88th year april 1983 time engagement helen would face music together promised face whatever life store thick thin,expect willing enter 88th year april 1983 time engagement helen would face music together promised face whatever life store thick thin,TRUE,anticipation,0.066666667,0,0,0.13333333333333333,0.066666667,0.26666666666666666,0,0.066666667,0,0.13333333333333333,0.26666666666666666
Beirut,Lebanon,33.89743232,35.48267294,,1983,Thank God we have had a full life together and were blessed with five healthy children.,thank god we have had a full life together and were blessed with five healthy children.,"['thank', 'god', 'full', 'life', 'together', 'blessed', 'five', 'healthy', 'children']",thank full life together blessed five healthy children,thank full life together blessed five healthy children,thank full life together blessed five healthy children,TRUE,joy,0.1111111111111111,0,0,0.1111111111111111,0,0.4444444444444444,0,0,0,0.2222222222222222,0.1111111111111111
Beirut,Lebanon,33.89743232,35.48267294,,1975," Life in beautiful Lebanon was most pleasant and very rewarding to me professionally.  However, the turmoil which began in 1975 exacerbated continuously.  We stood firm as long as we could but suffered hardships we could not easily endure at our age. All our children living in the United States were burdened with increasing anxiety on our account, particularly personal communication by letter or telephone became impossible. "," life in beautiful lebanon was most pleasant and very rewarding to me professionally.  however, the turmoil which began in 1975 exacerbated continuously.  we stood firm as long as we could but suffered hardships we could not easily endure at our age. all our children living in the united states were burdened with increasing anxiety on our account, particularly personal communication by letter or telephone became impossible. ","['life', 'beautiful', 'lebanon', 'pleasant', 'rewarding', 'professionally', 'however', 'turmoil', 'began', '1975', 'exacerbated', 'continuously', 'stood', 'firm', 'long', 'could', 'suffered', 'hardships', 'could', 'easily', 'endure', 'age', 'children', 'living', 'united', 'states', 'burdened', 'increasing', 'anxiety', 'account', 'particularly', 'personal', 'communication', 'letter', 'telephone', 'became', 'impossible']",life beautiful lebanon pleasant rewarding professionally however turmoil began 1975 exacerbated continuously stood firm long could suffered hardships could easily endure children living united states burdened increasing anxiety account particularly personal communication letter telephone became impossible,life beautiful lebanon pleasant rewarding however began 1975 stood long could suffered could children living united states account particularly personal letter became,life beautiful lebanon pleasant rewarding however began 1975 stood long could suffered could children living united states account particularly personal letter became,TRUE,trust,0.076923077,0.076923077,0,0.19230769230769232,0.038461538461538464,0.15384615384615385,0.11538461538461539,0.11538461538461539,0,0.076923077,0.15384615384615385
Beirut,Lebanon,33.89743232,35.48267294,,1925,"
        At that time, I had a few patients that are memorable in my life to this day.  One summer evening I was at my home.  I had changed my clothes to rest when several people from the district around us came to my house.  They said, a French  lady in the home of the French man is dying and they want a doctor.  (At that time Lebanon was under the French mandate and the French man was more or less the governing person.) I said “what can I do if she is dying?” But they would not leave me alone, so I had to put on my work clothes and go to attend to the patient.  There I entered a fine home, finely furnished, and saw a very beautiful woman sleeping in a fine night dress in beautiful sheets in the bed. And she keeps on repeating “Je meure, je meure.” I examined her and found the pulse is alright, the blood pressure is alright, abdomen examination is alright, temperature is not high, her lungs are clear and her heart sounds good. I replied: “C’est dommage vous allez mourir, mais pas maintenent madame.”[It is unfortunate that you will die, but not now madam.] These words immediately produced a different atmosphere in the home.  Later on I found out that she had been in the clinic of a doctor who had diagnosed her affliction as an appendix which might burst.  However, there was no evidence of bursting of anything.  So all these high-class people took me into a room and offered me a drink.  There were several kinds of drinks on the table.  They asked me what I wanted.  I said that I did not know these things, so I asked them to please give me the best.  The difficulty with her was she was afraid that her appendix had burst. At that time doctors used to diagnose lots of clinical appendicitis; it was a very common diagnosis, and a good source of income.","
        at that time, i had a few patients that are memorable in my life to this day.  one summer evening i was at my home.  i had changed my clothes to rest when several people from the district around us came to my house.  they said, a french  lady in the home of the french man is dying and they want a doctor.  (at that time lebanon was under the french mandate and the french man was more or less the governing person.) i said “what can i do if she is dying?” but they would not leave me alone, so i had to put on my work clothes and go to attend to the patient.  there i entered a fine home, finely furnished, and saw a very beautiful woman sleeping in a fine night dress in beautiful sheets in the bed. and she keeps on repeating “je meure, je meure.” i examined her and found the pulse is alright, the blood pressure is alright, abdomen examination is alright, temperature is not high, her lungs are clear and her heart sounds good. i replied: “c’est dommage vous allez mourir, mais pas maintenent madame.”[it is unfortunate that you will die, but not now madam.] these words immediately produced a different atmosphere in the home.  later on i found out that she had been in the clinic of a doctor who had diagnosed her affliction as an appendix which might burst.  however, there was no evidence of bursting of anything.  so all these high-class people took me into a room and offered me a drink.  there were several kinds of drinks on the table.  they asked me what i wanted.  i said that i did not know these things, so i asked them to please give me the best.  the difficulty with her was she was afraid that her appendix had burst. at that time doctors used to diagnose lots of clinical appendicitis; it was a very common diagnosis, and a good source of income.","['time', 'patients', 'memorable', 'life', 'day', 'one', 'summer', 'evening', 'home', 'changed', 'clothes', 'rest', 'several', 'people', 'district', 'around', 'us', 'came', 'house', 'said', 'french', 'lady', 'home', 'french', 'man', 'dying', 'want', 'doctor', 'time', 'lebanon', 'french', 'mandate', 'french', 'man', 'less', 'governing', 'person', 'said', 'dying', 'would', 'leave', 'alone', 'put', 'work', 'clothes', 'go', 'attend', 'patient', 'entered', 'fine', 'home', 'finely', 'furnished', 'saw', 'beautiful', 'woman', 'sleeping', 'fine', 'night', 'dress', 'beautiful', 'sheets', 'bed', 'keeps', 'repeating', 'je', 'meure', 'je', 'meure', 'examined', 'found', 'pulse', 'alright', 'blood', 'pressure', 'alright', 'abdomen', 'examination', 'alright', 'temperature', 'high', 'lungs', 'clear', 'heart', 'sounds', 'good', 'replied', 'c', 'est', 'dommage', 'vous', 'allez', 'mourir', 'mais', 'pas', 'maintenent', 'madame', 'unfortunate', 'die', 'madam', 'words', 'immediately', 'produced', 'different', 'atmosphere', 'home', 'later', 'found', 'clinic', 'doctor', 'diagnosed', 'affliction', 'appendix', 'might', 'burst', 'however', 'evidence', 'bursting', 'anything', 'high', 'class', 'people', 'took', 'room', 'offered', 'drink', 'several', 'kinds', 'drinks', 'table', 'asked', 'wanted', 'said', 'know', 'things', 'asked', 'please', 'give', 'best', 'difficulty', 'afraid', 'appendix', 'burst', 'time', 'doctors', 'used', 'diagnose', 'lots', 'clinical', 'appendicitis', 'common', 'diagnosis', 'good', 'source', 'income']",time patients memorable life summer evening home changed clothes rest several people district around came house said french lady home french dying want doctor time lebanon french mandate french less governing person said dying would leave alone work clothes attend patient entered fine home finely furnished beautiful woman sleeping fine night dress beautiful sheets keeps repeating meure meure examined found pulse alright blood pressure alright abdomen examination alright temperature high lungs clear heart sounds good replied dommage vous allez mourir mais maintenent madame unfortunate madam words immediately produced different atmosphere home later found clinic doctor diagnosed affliction appendix might burst however evidence bursting anything high class people took room offered drink several kinds drinks table asked wanted said know things asked please give best difficulty afraid appendix burst time doctors used diagnose lots clinical appendicitis common diagnosis good source income,time patients memorable life summer evening home changed clothes rest several people district around came house said french lady home french dying want doctor time lebanon french mandate french less person said dying would leave alone work clothes attend patient entered fine home beautiful woman fine night dress beautiful keeps repeating meure meure examined found pulse alright blood pressure alright abdomen examination alright high lungs clear heart good replied unfortunate words immediately produced different home later found clinic doctor appendix might burst however bursting anything high class people took room offered drink several kinds table asked wanted said know things asked please give best difficulty afraid appendix burst time doctors used diagnose lots clinical common diagnosis good income,time patients memorable life summer evening home changed clothes rest several people district around came house said french lady home french dying want doctor time lebanon french mandate french less person said dying would leave alone work clothes attend patient entered fine home beautiful woman fine night dress beautiful keeps repeating meure meure examined found pulse alright blood pressure alright abdomen examination alright high lungs clear heart good replied unfortunate words immediately produced different home later found clinic doctor appendix might burst however bursting anything high class people took room offered drink several kinds table asked wanted said know things asked please give best difficulty afraid appendix burst time doctors used diagnose lots clinical common diagnosis good income,TRUE,anticipation,0.10714285714285714,0.047619047619047616,0,0.10714285714285714,0.05952381,0.15476190476190477,0.17857142857142858,0.10714285714285714,0.035714286,0.095238095,0.10714285714285714
Beirut,Lebanon,33.89743232,35.48267294,,1926,        Once again Hamdaniyeh had adequate quarters.  She even produced a fine colt of pure Arab breed.  In 1926 my eldest brother also moved to Beirut with his family.  I was privileged to help every member of our family to start a new life in free and beautiful Lebanon. ,        once again hamdaniyeh had adequate quarters.  she even produced a fine colt of pure arab breed.  in 1926 my eldest brother also moved to beirut with his family.  i was privileged to help every member of our family to start a new life in free and beautiful lebanon. ,"['hamdaniyeh', 'adequate', 'quarters', 'even', 'produced', 'fine', 'colt', 'pure', 'arab', 'breed', '1926', 'eldest', 'brother', 'also', 'moved', 'beirut', 'family', 'privileged', 'help', 'every', 'member', 'family', 'start', 'new', 'life', 'free', 'beautiful', 'lebanon']",hamdaniyeh adequate quarters even produced fine colt pure arab breed 1926 eldest brother also moved beirut family privileged help every member family start life free beautiful lebanon,hamdaniyeh quarters even produced fine colt arab breed 1926 eldest brother also moved beirut family help every member family start life free beautiful lebanon,hamdaniyeh quarters even produced fine colt arab breed 1926 eldest brother also moved beirut family help every member family start life free beautiful lebanon,TRUE,trust,0,0,0,0.25,0,0.375,0,0,0,0.25,0.125
Beirut,Lebanon,33.89743232,35.48267294,February,1928,"On February 28, l928, my father died with the satisfaction that after all the difficulties that were endured, the family was well and in a happy home. At the time he was 68 years old.","on february 28, l928, my father died with the satisfaction that after all the difficulties that were endured, the family was well and in a happy home. at the time he was 68 years old.","['february', '28', 'l928', 'father', 'died', 'satisfaction', 'difficulties', 'endured', 'family', 'well', 'happy', 'home', 'time', '68', 'years', 'old']",february l928 father died satisfaction difficulties endured family well happy home time years,february father died satisfaction difficulties family well happy home time years,february father died satisfaction difficulties family well happy home time years,TRUE,trust,0,0,0,0.25,0,0.125,0.125,0.125,0,0.125,0.25
Beirut,Lebanon,33.89743232,35.48267294,,1916,"My father and the horse then traveled by freighter to Beirut.  In the meantime the rest of the family, led by my eldest brother, Hagop Agha, came to Beirut by train.  For the first time since my departure from Kilis to Aintab, all members of the Yeni Komshian family were reunited under one roof, with our beloved mare comfortably stabled one floor beneath us.
","my father and the horse then traveled by freighter to beirut.  in the meantime the rest of the family, led by my eldest brother, hagop agha, came to beirut by train.  for the first time since my departure from kilis to aintab, all members of the yeni komshian family were reunited under one roof, with our beloved mare comfortably stabled one floor beneath us.
","['father', 'horse', 'traveled', 'freighter', 'beirut', 'meantime', 'rest', 'family', 'led', 'eldest', 'brother', 'hagop', 'agha', 'came', 'beirut', 'train', 'first', 'time', 'since', 'departure', 'kilis', 'aintab', 'members', 'yeni', 'komshian', 'family', 'reunited', 'one', 'roof', 'beloved', 'mare', 'comfortably', 'stabled', 'one', 'floor', 'beneath', 'us']",father horse traveled freighter beirut meantime rest family eldest brother hagop agha came beirut train first time since departure kilis aintab members yeni komshian family reunited roof beloved mare comfortably stabled floor beneath,father horse traveled beirut meantime rest family eldest brother hagop agha came beirut train first time since departure kilis aintab members yeni komshian family reunited roof mare,father horse traveled beirut meantime rest family eldest brother hagop agha came beirut train first time since departure kilis aintab members yeni komshian family reunited roof mare,TRUE,trust,0,0,0,0.375,0,0.25,0.125,0.125,0,0,0.125
Beirut,Lebanon,33.89743232,35.48267294,,1923,"In 1923 my father and mother came to Beirut. Later on my brothers and sisters came too. When my father came to Beirut, our home was very small and very simple. I was, however, on the way to make a name for myself. My father had mixed feelings when somebody came and asked about Yeni Komshian but it was not for him that people were looking, they wanted to see the Doctor.","in 1923 my father and mother came to beirut. later on my brothers and sisters came too. when my father came to beirut, our home was very small and very simple. i was, however, on the way to make a name for myself. my father had mixed feelings when somebody came and asked about yeni komshian but it was not for him that people were looking, they wanted to see the doctor.","['1923', 'father', 'mother', 'came', 'beirut', 'later', 'brothers', 'sisters', 'came', 'father', 'came', 'beirut', 'home', 'small', 'simple', 'however', 'way', 'make', 'name', 'father', 'mixed', 'feelings', 'somebody', 'came', 'asked', 'yeni', 'komshian', 'people', 'looking', 'wanted', 'see', 'doctor']",1923 father mother came beirut later brothers sisters came father came beirut home small simple however make name father mixed feelings somebody came asked yeni komshian people looking wanted doctor,1923 father mother came beirut later brothers sisters came father came beirut home small simple however make name father mixed somebody came asked yeni komshian people looking wanted doctor,1923 father mother came beirut later brothers sisters came father came beirut home small simple however make name father mixed somebody came asked yeni komshian people looking wanted doctor,TRUE,trust,0,0,0,0.4166666666666667,0,0.16666666666666666,0.16666666666666666,0.083333333,0,0.083333333,0.083333333
Beirut,Lebanon,33.89743232,35.48267294,,1983, It is my hope that my daughters and George will collaborate in organizing this accumulated recorded information into a comprehensive chronological account of my ancestry as well as my life and thoughts.  These should be done for the benefit of the younger generation who never having experienced life outside these United States have little conception of the lives and times of their forebears., it is my hope that my daughters and george will collaborate in organizing this accumulated recorded information into a comprehensive chronological account of my ancestry as well as my life and thoughts.  these should be done for the benefit of the younger generation who never having experienced life outside these united states have little conception of the lives and times of their forebears.,"['hope', 'daughters', 'george', 'collaborate', 'organizing', 'accumulated', 'recorded', 'information', 'comprehensive', 'chronological', 'account', 'ancestry', 'well', 'life', 'thoughts', 'done', 'benefit', 'younger', 'generation', 'never', 'experienced', 'life', 'outside', 'united', 'states', 'little', 'conception', 'lives', 'times', 'forebears']",hope daughters george collaborate organizing accumulated recorded information comprehensive chronological account ancestry well life thoughts done benefit younger generation never experienced life outside united states little conception lives times forebears,hope daughters george accumulated recorded information account well life done benefit younger generation never life outside united states little lives times,hope daughters george accumulated recorded information account well life done benefit younger generation never life outside united states little lives times,TRUE,trust,0,0,0,0.2857142857142857,0.071428571,0.5,0,0,0,0.071428571,0.071428571
Beirut,Lebanon,33.89739456,35.48264014,,1940,"The last case I relate is rather unusual.  One day at noontime people came to my house in this building that we live in now and they said there is a woman who is dead and we hear you have raised the dead.  How can I raise the dead?  But she is dying.  So she is dead, Mrs. Harmoush.  They want you, you must come! Alright, I did go there, and this woman was lying in bed for the last two days supposedly dead or dying. And without any hope what can we do?  But I saw the patient, she was far from dead.  Her pulse was good, her blood pressure was good, her circulation was good, she had no fever, her abdomen was alright, the chest was alright. I used a method that I had learned from my professor, Dr. Graham; I pressed her supra-orbital nerve, which is painful, and the woman opened her eyes.  At the time we used to diagnose lots of this hysteria; it was a case of hysteric catalepsy, so she got better.","the last case i relate is rather unusual.  one day at noontime people came to my house in this building that we live in now and they said there is a woman who is dead and we hear you have raised the dead.  how can i raise the dead?  but she is dying.  so she is dead, mrs. harmoush.  they want you, you must come! alright, i did go there, and this woman was lying in bed for the last two days supposedly dead or dying. and without any hope what can we do?  but i saw the patient, she was far from dead.  her pulse was good, her blood pressure was good, her circulation was good, she had no fever, her abdomen was alright, the chest was alright. i used a method that i had learned from my professor, dr. graham; i pressed her supra-orbital nerve, which is painful, and the woman opened her eyes.  at the time we used to diagnose lots of this hysteria; it was a case of hysteric catalepsy, so she got better.","['last', 'case', 'relate', 'rather', 'unusual', 'one', 'day', 'noontime', 'people', 'came', 'house', 'building', 'live', 'said', 'woman', 'dead', 'hear', 'raised', 'dead', 'raise', 'dead', 'dying', 'dead', 'mrs', 'harmoush', 'want', 'must', 'come', 'alright', 'go', 'woman', 'lying', 'bed', 'last', 'two', 'days', 'supposedly', 'dead', 'dying', 'without', 'hope', 'saw', 'patient', 'far', 'dead', 'pulse', 'good', 'blood', 'pressure', 'good', 'circulation', 'good', 'fever', 'abdomen', 'alright', 'chest', 'alright', 'used', 'method', 'learned', 'professor', 'dr', 'graham', 'pressed', 'supra', 'orbital', 'nerve', 'painful', 'woman', 'opened', 'eyes', 'time', 'used', 'diagnose', 'lots', 'hysteria', 'case', 'hysteric', 'catalepsy', 'got', 'better']",last case relate rather unusual noontime people came house building live said woman dead hear raised dead raise dead dying dead harmoush want must come alright woman lying last days supposedly dead dying without hope patient dead pulse good blood pressure good circulation good fever abdomen alright chest alright used method learned professor graham pressed supra orbital nerve painful woman opened eyes time used diagnose lots hysteria case hysteric catalepsy better,last case relate rather people came house building live said woman dead hear raised dead raise dead dying dead want must come alright woman last days dead dying without hope patient dead pulse good blood pressure good good fever abdomen alright chest alright used learned professor graham pressed painful woman eyes time used diagnose lots case better,last case relate rather people came house building live said woman dead hear raised dead raise dead dying dead want must come alright woman last days dead dying without hope patient dead pulse good blood pressure good good fever abdomen alright chest alright used learned professor graham pressed painful woman eyes time used diagnose lots case better,TRUE,fear,0.12727272727272726,0.072727273,0,0.090909091,0.072727273,0.14545454545454545,0.14545454545454545,0.090909091,0.072727273,0.072727273,0.10909090909090909
Beirut,Lebanon,33.89739456,35.48264014,,1983,"      One such case was a prominent family, called Naquib, of Baghdad, Iraq, who lived in Iraq form generation to generation but most of them had to leave their homes in Baghdad when the regime in Iraq changed.  Although this family built palaces in Beirut, now they are not able to live in them; instead they live in Kuweit.  Those of us who live in Beirut are having a hell of a time.  Everyday there is bursting of bombs.  There has been now four or five years of civil war. What war, who is doing it? What the future will be is absolutely uncertain.  We cannot live in our house; people who go away form their house find their houses taken over by so-called refugees. But what can we do?  It is a test of endurance. This Naquib family used to come to me, their grandfather, father, sons, and children; they are real aristocrats and they are confident that I am giving them good service.  If they have a disease that needs a specialist’s care, I refer them to the appropriate specialist.  When I do not know what is the matter with them, I call for consultations.","      one such case was a prominent family, called naquib, of baghdad, iraq, who lived in iraq form generation to generation but most of them had to leave their homes in baghdad when the regime in iraq changed.  although this family built palaces in beirut, now they are not able to live in them; instead they live in kuweit.  those of us who live in beirut are having a hell of a time.  everyday there is bursting of bombs.  there has been now four or five years of civil war. what war, who is doing it? what the future will be is absolutely uncertain.  we cannot live in our house; people who go away form their house find their houses taken over by so-called refugees. but what can we do?  it is a test of endurance. this naquib family used to come to me, their grandfather, father, sons, and children; they are real aristocrats and they are confident that i am giving them good service.  if they have a disease that needs a specialist’s care, i refer them to the appropriate specialist.  when i do not know what is the matter with them, i call for consultations.","['one', 'case', 'prominent', 'family', 'called', 'naquib', 'baghdad', 'iraq', 'lived', 'iraq', 'form', 'generation', 'generation', 'leave', 'homes', 'baghdad', 'regime', 'iraq', 'changed', 'although', 'family', 'built', 'palaces', 'beirut', 'able', 'live', 'instead', 'live', 'kuweit', 'us', 'live', 'beirut', 'hell', 'time', 'everyday', 'bursting', 'bombs', 'four', 'five', 'years', 'civil', 'war', 'war', 'future', 'absolutely', 'uncertain', 'cannot', 'live', 'house', 'people', 'go', 'away', 'form', 'house', 'find', 'houses', 'taken', 'called', 'refugees', 'test', 'endurance', 'naquib', 'family', 'used', 'come', 'grandfather', 'father', 'sons', 'children', 'real', 'aristocrats', 'confident', 'giving', 'good', 'service', 'disease', 'needs', 'specialist', 'care', 'refer', 'appropriate', 'specialist', 'know', 'matter', 'call', 'consultations']",case prominent family called naquib baghdad iraq lived iraq form generation generation leave homes baghdad regime iraq changed although family built palaces beirut able live instead live kuweit live beirut hell time everyday bursting bombs four five years civil future absolutely uncertain cannot live house people away form house find houses taken called refugees test endurance naquib family used come grandfather father sons children real aristocrats confident giving good service disease needs specialist care refer appropriate specialist know matter call consultations,case prominent family called naquib baghdad iraq lived iraq form generation generation leave homes baghdad iraq changed although family built beirut able live instead live live beirut time bursting four five years civil absolutely live house people away form house find houses taken called refugees naquib family used come grandfather father sons children real confident giving good service disease needs specialist care appropriate specialist know call,case prominent family called naquib baghdad iraq lived iraq form generation generation leave homes baghdad iraq changed although family built beirut able live instead live live beirut time bursting four five years civil absolutely live house people away form house find houses taken called refugees naquib family used come grandfather father sons children real confident giving good service disease needs specialist care appropriate specialist know call,TRUE,trust,0.13953488372093023,0.069767442,0,0.16279069767441862,0.069767442,0.13953488372093023,0.16279069767441862,0.093023256,0.069767442,0.046511627906976744,0.046511627906976744
Beirut,Lebanon,33.89739456,35.48264014,,1983,"Lebanon, with all its faults, was a beautiful country to live in.  And it has been good to us, good to Armenian; they gave us a home, they gave us a nationality, they gave us an identity.  We built homes, we got married, had children, and educated our children.  I hope and pray that the things will improve (re: the ongoing civil war at that time.).","lebanon, with all its faults, was a beautiful country to live in.  and it has been good to us, good to armenian; they gave us a home, they gave us a nationality, they gave us an identity.  we built homes, we got married, had children, and educated our children.  i hope and pray that the things will improve (re: the ongoing civil war at that time.).","['lebanon', 'faults', 'beautiful', 'country', 'live', 'good', 'us', 'good', 'armenian', 'gave', 'us', 'home', 'gave', 'us', 'nationality', 'gave', 'us', 'identity', 'built', 'homes', 'got', 'married', 'children', 'educated', 'children', 'hope', 'pray', 'things', 'improve', 'ongoing', 'civil', 'war', 'time']",lebanon faults beautiful country live good good armenian gave home gave nationality gave identity built homes married children educated children hope pray things improve ongoing civil time,lebanon beautiful country live good good armenian gave home gave nationality gave identity built homes married children educated children hope things improve civil time,lebanon beautiful country live good good armenian gave home gave nationality gave identity built homes married children educated children hope things improve civil time,TRUE,anticipation,0.060606061,0,0,0.15151515151515152,0.12121212121212122,0.24242424242424243,0.030303030303030304,0,0,0.18181818181818182,0.21212121212121213
Beirut,Lebanon,33.89739456,35.48264014,,1914,"      When I came here in Beirut, this was at the beginning of the war (1914) and I lived through it for four years, five years.  ","      when i came here in beirut, this was at the beginning of the war (1914) and i lived through it for four years, five years.  ","['came', 'beirut', 'beginning', 'war', '1914', 'lived', 'four', 'years', 'five', 'years']",came beirut beginning 1914 lived four years five years,came beirut beginning 1914 lived four years five years,came beirut beginning 1914 lived four years five years,TRUE,fear,0.5,0,0,0,0,0,0.5,0,0,0,
Beirut,Lebanon,33.89739456,35.48264014,,1914,"We thought people fought the so-called great war to prevent further wars, there is nothing great about it. Ha!","we thought people fought the so-called great war to prevent further wars, there is nothing great about it. ha!","['thought', 'people', 'fought', 'called', 'great', 'war', 'prevent', 'wars', 'nothing', 'great', 'ha']",thought people fought called great prevent wars nothing great,thought people fought called great prevent nothing great,thought people fought called great prevent nothing great,TRUE,fear,0.5,0,0,0,0,0,0.25,0,0,0,0.25
Beirut,Lebanon,33.89739456,35.48264014,,1945,"How that was, another worse war came in 1939-1945.  My experience for the things we suffered is the first world war was atrocious. There were widespread diseases; there was dirt; there was typhus; there was malaria.  When through the advancement of medicine and better homes, better life our condition has improved, but the last....[no more information to complete the thought].","how that was, another worse war came in 1939-1945.  my experience for the things we suffered is the first world war was atrocious. there were widespread diseases; there was dirt; there was typhus; there was malaria.  when through the advancement of medicine and better homes, better life our condition has improved, but the last....[no more information to complete the thought].","['another', 'worse', 'war', 'came', '1939', '1945', 'experience', 'things', 'suffered', 'first', 'world', 'war', 'atrocious', 'widespread', 'diseases', 'dirt', 'typhus', 'malaria', 'advancement', 'medicine', 'better', 'homes', 'better', 'life', 'condition', 'improved', 'last', 'information', 'complete', 'thought']",another worse came 1939 1945 experience things suffered first world atrocious widespread diseases dirt typhus malaria advancement medicine better homes better life condition improved last information complete thought,another came 1939 1945 experience things suffered first world atrocious diseases dirt typhus malaria medicine better homes better life condition last information complete thought,another came 1939 1945 experience things suffered first world atrocious diseases dirt typhus malaria medicine better homes better life condition last information complete thought,TRUE,fear,0.19047619047619047,0.047619047619047616,0,0,0,0.19047619047619047,0.2857142857142857,0.095238095,0.14285714285714285,0,0.047619047619047616
